Date,Open_EUR,High_EUR,Low_EUR,Close_EUR,Volume_EUR,Dividends_EUR,Stock Splits_EUR,FX,Open_USD,High_USD,Low_USD,Close_USD,Volume_USD
2015-06-08,22858.0,22959.0,22642.0,22642.0,400780900,0.0,0.0,1.1108149290084839,25391.007647275925,25503.19995510578,25151.071622610092,25151.071622610092,445193407
2015-06-09,22622.0,22758.0,22304.0,22527.0,502755300,0.0,0.0,1.128095269203186,25519.771179914474,25673.192136526108,25161.03688430786,25412.60212934017,567155875
2015-06-10,22509.0,23156.0,22416.0,23091.0,583726300,0.0,0.0,1.1299052238464355,25433.036683559418,26164.08536338806,25327.9554977417,26090.641523838043,659555396
2015-06-11,23018.0,23436.0,23002.0,23172.0,680984300,0.0,0.0,1.131196141242981,26037.872779130936,26510.7127661705,26019.773640871048,26212.076984882355,770326812
2015-06-12,23157.0,23304.0,22679.0,22878.0,585785600,0.0,0.0,1.1240627765655518,26029.921716928482,26195.158945083618,25492.61970973015,25716.308202266693,658459788
2015-06-15,22596.0,22656.0,22288.0,22328.0,637403700,0.0,0.0,1.1219944953918457,25352.587617874146,25419.907287597656,25007.013313293457,25051.89309310913,715163443
2015-06-16,22191.0,22446.0,21987.0,22383.0,729151100,0.0,0.0,1.1277008056640625,25024.80857849121,25312.372283935547,24794.757614135742,25241.32713317871,822264283
2015-06-17,22409.0,22566.0,22211.0,22225.0,686133200,0.0,0.0,1.124201774597168,25192.237566947937,25368.737245559692,24969.645615577698,24985.384440422058,771352161
2015-06-18,22224.0,22460.0,21855.0,22460.0,832794200,0.0,0.0,1.1369967460632324,25268.615684509277,25536.9469165802,24849.063885211945,25536.9469165802,946884296
2015-06-19,22412.0,22750.0,22350.0,22699.0,0,0.0,0.0,1.1370742321014404,25484.107689857483,25868.43878030777,25413.609087467194,25810.447994470596,0
2015-06-22,23115.0,23486.0,22987.0,23486.0,880403200,0.0,0.0,1.1372941732406616,26288.554814457893,26710.49095273018,26142.98116028309,26710.49095273018,1001277429
2015-06-23,23608.0,23732.0,23521.0,23567.0,757598700,0.0,0.0,1.13490629196167,26792.867740631104,26933.59612083435,26694.13089323044,26746.336582660675,859803531
2015-06-24,23636.0,23705.0,23241.0,23443.0,681698700,0.0,0.0,1.1172186136245728,26406.5791516304,26483.667235970497,25965.277799248695,26190.95595920086,761606477
2015-06-25,23281.0,23816.0,23281.0,23643.0,879747400,0.0,0.0,1.1206992864608765,26091.000088095665,26690.574206352234,26091.000088095665,26496.693229794502,985932283
2015-06-26,23518.0,23850.0,23405.0,23800.0,621216900,0.0,0.0,1.1202975511550903,26347.157808065414,26719.096595048904,26220.56418478489,26663.08171749115,695947772
2015-06-29,23337.0,23401.0,22570.0,22570.0,1004378700,0.0,0.0,1.0975021123886108,25612.40679681301,25682.646932005882,24770.622676610947,24770.622676610947,1102307745
2015-06-30,22456.0,22862.0,22338.0,22461.0,850990800,0.0,0.0,1.122296690940857,25202.294491767883,25657.94694828987,25069.863482236862,25207.905975222588,955064159
2015-07-01,22623.0,23127.0,22568.0,22944.0,753192700,0.0,0.0,1.1134989261627197,25190.68620657921,25751.88966536522,25129.44376564026,25548.11936187744,838679263
2015-07-02,22961.0,23050.0,22617.0,22617.0,523453400,0.0,0.0,1.103363037109375,25334.31869506836,25432.518005371094,24954.761810302734,24954.761810302734,577559133
2015-07-03,22611.0,22709.0,22333.0,22508.0,441188800,0.0,0.0,1.1086965799331665,25068.738368868828,25177.390633702278,24760.520719647408,24954.54262113571,489144514
2015-07-06,21874.0,22066.0,21601.0,21601.0,1006841400,0.0,0.0,1.0995051860809326,24050.57644033432,24261.68143606186,23750.411524534225,23750.411524534225,1107027341
2015-07-07,21733.0,21859.0,20958.0,20958.0,841264000,0.0,0.0,1.1048991680145264,24012.7736184597,24151.990913629532,23156.476763248444,23156.476763248444,929511894
2015-07-08,21036.0,21557.0,20937.0,21512.0,834021400,0.0,0.0,1.1009942293167114,23160.51460790634,23734.13260138035,23051.516179203987,23684.587861061096,918252749
2015-07-09,21571.0,22337.0,21519.0,22269.0,721053100,0.0,0.0,1.1071009635925293,23881.27488565445,24729.314223766327,23823.705635547638,24654.031358242035,798278582
2015-07-10,22626.0,22949.0,22555.0,22937.0,855210600,0.0,0.0,1.1063048839569092,25031.254304409027,25388.59078192711,24952.706657648087,25375.315123319626,946123664
2015-07-13,23100.0,23340.0,22871.0,23167.0,792915400,0.0,0.0,1.1129041910171509,25708.086812496185,25975.1838183403,25453.231752753258,25782.651393294334,882438872
2015-07-14,23127.0,23140.0,22886.0,23098.0,0,0.0,0.0,1.099045991897583,25417.636654615402,25431.92425251007,25152.766570568085,25385.764320850372,0
2015-07-15,23141.0,23393.0,23113.0,23393.0,568598800,0.0,0.0,1.1008002758026123,25473.61918234825,25751.02085185051,25442.79677462578,25751.02085185051,625913716
2015-07-16,23517.0,23785.0,23485.0,23783.0,729801700,0.0,0.0,1.0943553447723389,25735.954643011093,26029.24187541008,25700.93527197838,26027.053164720535,798662391
2015-07-17,23852.0,23876.0,23691.0,23765.0,478785300,0.0,0.0,1.0886012315750122,25965.31657552719,25991.44300508499,25790.051777243614,25870.608268380165,521206267
2015-07-20,23799.0,24157.0,23798.0,24031.0,566779400,0.0,0.0,1.0830246210098267,25774.902955412865,26162.625769734383,25773.819930791855,26026.164667487144,613836045
2015-07-21,24072.0,24121.0,23700.0,23713.0,499466600,0.0,0.0,1.0835410356521606,26082.99981021881,26136.093320965767,25679.922544956207,25694.008578419685,541192557
2015-07-22,23586.0,23803.0,23536.0,23681.0,434480100,0.0,0.0,1.0939961671829224,25802.993599176407,26040.3907674551,25748.29379081726,25906.923235058784,475319564
2015-07-23,23825.0,23886.0,23610.0,23633.0,438248000,0.0,0.0,1.0927051305770874,26033.699735999107,26100.35474896431,25798.768132925034,25823.900350928307,478875838
2015-07-24,23600.0,23814.0,23492.0,23508.0,440195400,0.0,0.0,1.0989010334014893,25934.064388275146,26169.229209423065,25815.383076667786,25832.96549320221,483731180
2015-07-27,23387.0,23397.0,22809.0,22809.0,642224700,0.0,0.0,1.0972371101379395,25661.08429479599,25672.05666589737,25026.88124513626,25026.88124513626,704672774
2015-07-28,22980.0,23328.0,22951.0,23328.0,511118200,0.0,0.0,1.109004020690918,25484.912395477295,25870.845794677734,25452.75127887726,25870.845794677734,566832139
2015-07-29,23425.0,23469.0,23035.0,23249.0,613715200,0.0,0.0,1.1065986156463623,25922.072571516037,25970.762910604477,25490.499111413956,25727.311215162277,679136391
2015-07-30,23381.0,23480.0,23191.0,23396.0,660254000,0.0,0.0,1.098406195640564,25681.835260272026,25790.577473640442,25473.13808310032,25698.311353206635,725227084
2015-07-31,23459.0,23538.0,23293.0,23538.0,0,0.0,0.0,1.0939244031906128,25662.372574448586,25748.792602300644,25480.781123518944,25748.792602300644,0
2015-08-03,23553.0,23749.0,23478.0,23714.0,475647600,0.0,0.0,1.0969001054763794,25835.288184285164,26050.280604958534,25753.020676374435,26011.88910126686,521737903
2015-08-04,23658.0,23662.0,23342.0,23473.0,493293000,0.0,0.0,1.09560227394104,25919.758596897125,25924.14100599289,25573.548278331757,25717.072176218033,540452933
2015-08-05,23580.0,23918.0,23555.0,23912.0,620681600,0.0,0.0,1.0888975858688354,25676.20507478714,26044.252458810806,25648.98263514042,26037.719073295593,675858696
2015-08-06,23852.0,23971.0,23805.0,23811.0,641100500,0.0,0.0,1.0903104543685913,26006.08495759964,26135.831901669502,25954.840366244316,25961.382228970528,698998577
2015-08-07,23807.0,23867.0,23705.0,23705.0,672521600,0.0,0.0,1.0927051305770874,26014.03104364872,26079.593351483345,25902.575120329857,25902.575120329857,734867803
2015-08-10,23705.0,23992.0,23660.0,23966.0,384789000,0.0,0.0,1.0965032577514648,25992.609724998474,26307.306159973145,25943.26707839966,26278.797075271606,421922392
2015-08-11,23916.0,23980.0,23698.0,23698.0,0,0.0,0.0,1.1016976833343506,26348.20179462433,26418.710446357727,26108.03169965744,26108.03169965744,0
2015-08-12,23531.0,23533.0,22923.0,22998.0,650133600,0.0,0.0,1.104203701019287,25983.017288684845,25985.225696086884,25311.66143846512,25394.476716041565,717879927
2015-08-13,23347.0,23546.0,23256.0,23356.0,507838300,0.0,0.0,1.1160963773727417,26057.5021225214,26279.605301618576,25955.93735218048,26067.546989917755,566796487
2015-08-14,23371.0,23525.0,23175.0,23249.0,354104500,0.0,0.0,1.1160963773727417,26084.288435578346,26256.16727769375,25865.53354561329,25948.12467753887,395214750
2015-08-17,23368.0,23465.0,23104.0,23408.0,324799000,0.0,0.0,1.1092993021011353,25922.10609149933,26029.70812380314,25629.25107574463,25966.478063583374,360299304
2015-08-18,23335.0,23495.0,23259.0,23390.0,327868300,0.0,0.0,1.107800006866455,25850.51316022873,26027.761161327362,25766.32035970688,25911.442160606384,363212505
2015-08-19,23210.0,23339.0,22975.0,22975.0,456790100,0.0,0.0,1.1030831336975098,25602.5595331192,25744.85725736618,25343.334996700287,25343.334996700287,503877455
2015-08-20,22837.0,23011.0,22352.0,22379.0,604317900,0.0,0.0,1.1118029356002808,25390.24364030361,25583.69735109806,24851.019216537476,24881.037895798683,671882415
2015-08-21,22002.0,22380.0,21746.0,21746.0,696146000,0.0,0.0,1.1236965656280518,24723.571836948395,25148.3291387558,24435.905516147614,24435.905516147614,782256869
2015-08-24,20982.0,21350.0,20158.0,20450.0,1184623300,0.0,0.0,1.1376951932907104,23871.120545625687,24289.792376756668,22933.65970635414,23265.86670279503,1347740234
2015-08-25,20866.0,21664.0,20633.0,21650.0,991233500,0.0,0.0,1.1583056449890137,24169.20558834076,25093.533493041992,23899.32037305832,25077.317214012146,1148151359
2015-08-26,21324.0,21802.0,21151.0,21474.0,627289900,0.0,0.0,1.1550945043563843,24631.23521089554,25183.37038397789,24431.403861641884,24804.499386548996,724579116
2015-08-27,21943.0,22263.0,21768.0,22201.0,659799000,0.0,0.0,1.1340054273605347,24883.481092572212,25246.362829327583,24685.03014278412,25176.05449283123,748215647
2015-08-28,22249.0,22276.0,21846.0,21994.0,444161300,0.0,0.0,1.1247961521148682,25025.5895884037,25055.959084510803,24572.29673910141,24738.76656961441,499590921
2015-08-31,22003.0,22112.0,21776.0,21942.0,422445400,0.0,0.0,1.1214030981063843,24674.232367634773,24796.46530532837,24419.673864364624,24605.826778650284,473731580
2015-09-01,21735.0,21855.0,21344.0,21451.0,596192800,0.0,0.0,1.1225864887237549,24399.417332410812,24534.127711057663,23960.486015319824,24080.602769613266,669277982
2015-09-02,21566.0,21828.0,21430.0,21612.0,525512200,0.0,0.0,1.1293437480926514,24355.42727136612,24651.315333366394,24201.83652162552,24407.37708377838,593483918
2015-09-03,21744.0,22292.0,21690.0,22177.0,638486700,0.0,0.0,1.121604323387146,24388.164407730103,25002.80357694626,24327.597774267197,24873.819079756737,716129443
2015-09-04,21921.0,21955.0,21424.0,21473.0,702066200,0.0,0.0,1.1125946044921875,24389.186325073242,24427.014541625977,23836.226806640625,23890.743942260742,781115066
2015-09-07,21680.0,21755.0,21502.0,21622.0,311605900,0.0,0.0,1.115200161933899,24177.53951072693,24261.17952287197,23979.033881902695,24112.857901334763,347502950
2015-09-08,21719.0,22125.0,21711.0,21941.0,498348800,0.0,0.0,1.1163954734802246,24246.993288517,24700.24985074997,24238.062124729156,24494.833083629608,556354345
2015-09-09,22398.0,22449.0,22127.0,22127.0,617906100,0.0,0.0,1.1207369565963745,25102.266353845596,25159.42393863201,24798.54663860798,24798.54663860798,692510202
2015-09-10,21945.0,22121.0,21807.0,21901.0,565051400,0.0,0.0,1.1220699548721313,24623.825159668922,24821.309471726418,24468.97950589657,24574.45408165455,634027199
2015-09-11,22050.0,22064.0,21707.0,21763.0,0,0.0,0.0,1.1290887594223022,24896.407145261765,24912.214387893677,24509.129700779915,24572.358671307564,0
2015-09-14,21816.0,21860.0,21497.0,21554.0,538135400,0.0,0.0,1.1344043016433716,24748.164244651794,24798.078033924103,24386.28927242756,24450.95031762123,610463113
2015-09-15,21584.0,21993.0,21435.0,21904.0,540010300,0.0,0.0,1.1307612657546997,24406.35116004944,24868.83251774311,24237.86773145199,24768.194765090942,610622730
2015-09-16,22085.0,22181.0,21908.0,22059.0,514860400,0.0,0.0,1.1271796226501465,24893.761966228485,25001.9712100029,24694.25117301941,24864.45529603958,580340151
2015-09-17,22111.0,22130.0,21975.0,22100.0,458826000,0.0,0.0,1.12920343875885,24967.817234396935,24989.272099733353,24814.24556672573,24955.395996570587,518107897
2015-09-18,22004.0,22004.0,21504.0,21515.0,891377600,0.0,0.0,1.1400948762893677,25086.647657871246,25086.647657871246,24516.600219726562,24529.141263365746,1016255035
2015-09-21,21474.0,21803.0,21461.0,21755.0,494475400,0.0,0.0,1.12920343875885,24248.514643907547,24620.02257525921,24233.834999203682,24565.820810198784,558363322
2015-09-22,21706.0,21706.0,21017.0,21032.0,712787500,0.0,0.0,1.1190940141677856,24291.054671525955,24291.054671525955,23519.99889576435,23536.785305976868,797676225
2015-09-23,21124.0,21409.0,20947.0,21069.0,589907800,0.0,0.0,1.1120749711990356,23491.47169160843,23808.413058400154,23294.6344217062,23430.307568192482,656021700
2015-09-24,21056.0,21216.0,20545.0,20582.0,799312600,0.0,0.0,1.1189937591552734,23561.532592773438,23740.57159423828,22989.726781845093,23031.129550933838,894425811
2015-09-25,20963.0,21400.0,20915.0,21339.0,611510000,0.0,0.0,1.1178929805755615,23434.390551805496,23922.909784317017,23380.73168873787,23854.718312501907,683602737
2015-09-28,21197.0,21301.0,20759.0,20759.0,520784000,0.0,0.0,1.1201720237731934,23744.28638792038,23860.78427839279,23253.65104150772,23253.65104150772,583367667
2015-09-29,20515.0,20905.0,20476.0,20727.0,684395900,0.0,0.0,1.123103380203247,23040.465844869614,23478.47616314888,22996.664813041687,23278.563761472702,768647349
2015-09-30,21040.0,21321.0,20971.0,21295.0,691733200,0.0,0.0,1.1255937814712524,23682.49316215515,23998.785014748573,23604.827191233635,23969.51957643032,778610588
2015-10-01,21503.0,21551.0,21101.0,21143.0,624645200,0.0,0.0,1.11720609664917,24023.2826962471,24076.90858888626,23574.165845394135,23621.0885014534,697857426
2015-10-02,21369.0,21548.0,21052.0,21395.0,711079900,0.0,0.0,1.1193444728851318,23919.272041082382,24119.63470172882,23564.439843177795,23948.374997377396,795943356
2015-10-05,21736.0,22027.0,21623.0,21980.0,609194000,0.0,0.0,1.1226998567581177,24403.004086494446,24729.709744811058,24276.13900268078,24676.942851543427,683942017
2015-10-06,21945.0,22183.0,21802.0,22183.0,0,0.0,0.0,1.1195199489593506,24567.86527991295,24834.311027765274,24407.77392721176,24834.311027765274,0
2015-10-07,22218.0,22342.0,22007.0,22007.0,645387900,0.0,0.0,1.1267986297607422,25035.21195602417,25174.934986114502,24797.457445144653,24797.457445144653,727222201
2015-10-08,22045.0,22195.0,21985.0,22157.0,519473800,0.0,0.0,1.1239995956420898,24778.57108592987,24947.171025276184,24711.131110191345,24904.459040641785,583888341
2015-10-09,22372.0,22424.0,22205.0,22258.0,496116300,0.0,0.0,1.1286935806274414,25251.13278579712,25309.824851989746,25062.640957832336,25122.46171760559,559963283
2015-10-12,22264.0,22346.0,22002.0,22091.0,402457100,0.0,0.0,1.1369967460632324,25314.095554351807,25407.32928752899,25016.20240688324,25117.395117282867,457592413
2015-10-13,22012.0,22180.0,21747.0,22048.0,521888000,0.0,0.0,1.135550618171692,24995.740207195282,25186.512711048126,24694.819293379784,25036.620029449463,592630241
2015-10-14,21913.0,22035.0,21798.0,21838.0,0,0.0,0.0,1.138498306274414,24947.913385391235,25086.810178756714,24816.986080169678,24862.526012420654,0
2015-10-15,22022.0,22234.0,21968.0,22218.0,0,0.0,0.0,1.147552251815796,25271.395689487457,25514.676766872406,25209.427867889404,25496.315930843353,0
2015-10-16,22359.0,22416.0,22226.0,22338.0,486499000,0.0,0.0,1.1368157863616943,25418.064167261124,25482.86266708374,25266.86766767502,25394.191035747528,553059743
2015-10-19,22345.0,22533.0,22299.0,22420.0,0,0.0,0.0,1.1361054182052612,25386.275569796562,25599.86338841915,25334.01472055912,25471.483476161957,0
2015-10-20,22466.0,22537.0,22120.0,22270.0,509227800,0.0,0.0,1.132900595664978,25451.744782209396,25532.18072450161,25059.761176109314,25229.69626545906,576904478
2015-10-21,22344.0,22388.0,22097.0,22173.0,429603600,0.0,0.0,1.1353960037231445,25369.28830718994,25419.24573135376,25088.845494270325,25175.135590553284,487770211
2015-10-22,22124.0,22617.0,22103.0,22617.0,801445800,0.0,0.0,1.134803295135498,25106.38810157776,25665.84612607956,25082.557232379913,25665.84612607956,909483335
2015-10-23,22717.0,22875.0,22638.0,22737.0,0,0.0,0.0,1.108094573020935,25172.58441531658,25347.66335785389,25085.044944047928,25194.746306777,0
2015-10-26,22714.0,22741.0,22549.0,22630.0,450285100,0.0,0.0,1.1020376682281494,25031.683596134186,25061.438613176346,24849.84738087654,24939.11243200302,496231142
2015-10-27,22573.0,22731.0,22370.0,22370.0,0,0.0,0.0,1.1065986156463623,24979.250550985336,25154.09313225746,24754.611032009125,24754.611032009125,0
2015-10-28,22489.0,22697.0,22456.0,22686.0,0,0.0,0.0,1.1037039756774902,24821.198709011078,25050.769135951996,24784.77647781372,25038.628392219543,0
2015-10-29,22702.0,22713.0,22209.0,22443.0,789519800,0.0,0.0,1.0928961038589478,24810.927349805832,24822.94920694828,24272.12957060337,24527.867258906364,862863113
2015-10-30,22540.0,22584.0,22337.0,22443.0,678463800,0.0,0.0,1.0993843078613281,24780.122299194336,24828.495208740234,24556.947284698486,24673.482021331787,745892455
2015-11-02,22342.0,22623.0,22264.0,22482.0,505573600,0.0,0.0,1.102596640586853,24634.21414399147,24944.043799996376,24548.211606025696,24788.57767367363,557443753
2015-11-03,22517.0,22636.0,22166.0,22459.0,597615200,0.0,0.0,1.1016006469726562,24804.7417678833,24935.832244873047,24418.0799407959,24740.848930358887,658333291
2015-11-04,22558.0,22661.0,22303.0,22313.0,564845300,0.0,0.0,1.0963950157165527,24732.478764533997,24845.4074511528,24452.898035526276,24463.86198568344,619293572
2015-11-05,22320.0,22443.0,22133.0,22224.0,0,0.0,0.0,1.0868029594421387,24257.442054748535,24391.11881875992,24054.209901332855,24153.10897064209,0
2015-11-06,22220.0,22530.0,22167.0,22530.0,918217500,0.0,0.0,1.0883997678756714,24184.24284219742,24521.646770238876,24126.557654500008,24521.646770238876,999387714
2015-11-09,22509.0,22571.0,22107.0,22107.0,476901700,0.0,0.0,1.0733413696289062,24159.84088897705,24226.388053894043,23728.35765838623,23728.35765838623,511878324
2015-11-10,22254.0,22444.0,22126.0,22444.0,558604800,0.0,0.0,1.0759514570236206,23944.223724603653,24148.65450143814,23806.50193810463,24148.65450143814,601031648
2015-11-11,22463.0,22659.0,22317.0,22385.0,601750600,0.0,0.0,1.0737563371658325,24119.788601756096,24330.2448438406,23963.020176529884,24036.03560745716,646133520
2015-11-12,22345.0,22367.0,21811.0,21859.0,663099300,0.0,0.0,1.0762988328933716,24049.897421002388,24073.575995326042,23475.153844237328,23526.81618821621,713693003
2015-11-13,21819.0,21987.0,21655.0,21843.0,515037500,0.0,0.0,1.0815019607543945,23597.291281700134,23778.983611106873,23419.924960136414,23623.24732875824,557014066
2015-11-16,21607.0,21925.0,21573.0,21811.0,405228500,0.0,0.0,1.06999933719635,23119.475678801537,23459.735468029976,23083.09570133686,23337.755543589592,433594226
2015-11-17,22016.0,22309.0,21974.0,22309.0,532283800,0.0,0.0,1.068798542022705,23530.668701171875,23843.826673984528,23485.77916240692,23843.826673984528,568904149
2015-11-18,22197.0,22205.0,22055.0,22092.0,516942300,0.0,0.0,1.0643846988677979,23626.14716076851,23634.66223835945,23475.00453352928,23514.38676738739,550225474
2015-11-19,22249.0,22321.0,22096.0,22192.0,516465500,0.0,0.0,1.066996693611145,23739.609436154366,23816.433198094368,23576.35894203186,23678.79062461853,551066981
2015-11-20,22222.0,22247.0,21946.0,22140.0,564191000,0.0,0.0,1.0726161003112793,23835.67498111725,23862.49038362503,23539.632937431335,23747.720460891724,605160350
2015-11-23,22078.0,22390.0,21995.0,22295.0,449294900,0.0,0.0,1.0641014575958252,23493.23198080063,23825.231635570526,23404.911559820175,23724.141997098923,478095358
2015-11-24,22194.0,22229.0,21841.0,21948.0,474404900,0.0,0.0,1.0642033815383911,23618.929849863052,23656.176968216896,23243.26605618,23357.135818004608,504863299
2015-11-25,22026.0,22400.0,21944.0,22359.0,507051300,0.0,0.0,1.0643846988677979,23444.137377262115,23842.217254638672,23356.857831954956,23798.577481985092,539697645
2015-11-26,22354.0,22598.0,22339.0,22592.0,402380200,0.0,0.0,1.0624960660934448,23751.037061452866,24010.286101579666,23735.099620461464,24003.911125183105,427527380
2015-11-27,22483.0,22708.0,22433.0,22575.0,486347500,0.0,0.0,1.0604453086853027,23841.99187517166,24080.592069625854,23788.969609737396,23939.55284357071,515744925
2015-11-30,22526.0,22773.0,22506.0,22718.0,525276400,0.0,0.0,1.0583018064498901,23839.306492090225,24100.707038283348,23818.140455961227,24042.500438928604,555900963
2015-12-01,22795.0,22844.0,22581.0,22581.0,420658400,0.0,0.0,1.0572947263717651,24101.033287644386,24152.840729236603,23874.77221620083,23874.77221620083,444759908
2015-12-02,22676.0,22730.0,22515.0,22552.0,450453300,0.0,0.0,1.0625863075256348,24095.207109451294,24152.58677005768,23924.130713939667,23963.446407318115,478645509
2015-12-03,22553.0,22844.0,21996.0,21996.0,833117400,0.0,0.0,1.0613007545471191,23935.515917301178,24244.35443687439,23344.371397018433,23344.371397018433,884188125
2015-12-04,21918.0,22111.0,21832.0,22021.0,553780900,0.0,0.0,1.0915957689285278,23925.596063375473,24136.27404677868,23831.71882724762,24038.03042757511,604504887
2015-12-07,22109.0,22219.0,21954.0,22037.0,397384500,0.0,0.0,1.0883997678756714,24063.43046796322,24183.154442429543,23894.72850394249,23985.06568467617,432513198
2015-12-08,21992.0,21998.0,21444.0,21538.0,506351700,0.0,0.0,1.0834001302719116,23826.13566493988,23832.636065721512,23232.432393550873,23334.272005796432,548581498
2015-12-09,21625.0,21701.0,21355.0,21501.0,556851300,0.0,0.0,1.0893957614898682,23558.1833422184,23640.97742009163,23264.046486616135,23423.098267793655,606631446
