Date,Open_EUR,High_EUR,Low_EUR,Close_EUR,Volume_EUR,Dividends_EUR,Stock Splits_EUR,FX,Open_USD,High_USD,Low_USD,Close_USD,Volume_USD
2015-06-18,144.05883603109007,146.63510131835938,141.4119937426782,146.63510131835938,689941,0.0,0.0,1.1369967460632324,163.79442780900615,166.723633057627,160.78497673973928,166.723633057627,784461
2015-06-19,147.5526790484323,150.79946207609092,147.51737850293907,148.32908630371094,1115713,0.0,0.0,1.1370742321014404,167.77834922350647,171.47018254148136,167.73820988284697,168.6611819071004,1268649
2015-06-22,151.75230323457077,154.22269051860113,151.46997119459223,153.97564697265625,756933,0.0,0.0,1.1372941732406616,172.58701024452736,175.3965673083029,172.2659156605406,175.11560612296307,860855
2015-06-23,155.2814170565,155.74020360888758,153.9050694431918,154.43443298339844,642485,0.0,0.0,1.13490629196167,176.22985724214604,176.7505369871181,174.6678316758761,175.26860968839173,729160
2015-06-24,154.4344319249554,154.68146342448358,150.55239652514908,152.493408203125,594264,0.0,0.0,1.1172186136245728,172.53702193109712,172.8130101205216,168.199939723684,170.36847409958136,663923
2015-06-25,151.85817818864328,155.21085029576182,151.5052691385851,154.39915466308594,517194,0.0,0.0,1.1206992864608765,170.18735193926116,173.94468917744618,169.79184701867538,173.03502246108292,579619
2015-06-26,153.16395795738458,156.3401634336838,152.38755083608308,155.49317932128906,389366,0.0,0.0,1.1202975511550903,171.58920702487916,175.14750224194256,170.7194000281857,174.19862801495947,436206
2015-06-29,147.72910660170112,152.42283777718905,147.48206304768385,149.74070739746094,684673,0.0,0.0,1.0975021123886108,162.13300655664926,167.28438643673152,161.86187573426332,164.34074267927826,751430
2015-06-30,148.92899468405844,151.328804976886,146.98798298848752,149.811279296875,888556,0.0,0.0,1.122296690940857,167.14251791906725,169.83581706959345,164.9641269160505,168.13270302049932,997223
2015-07-01,151.99933736088167,155.95196190111292,150.65827821361256,154.54031372070312,712229,0.0,0.0,1.1134989261627197,169.2510989287867,173.6523421098586,167.75783100838186,172.08047337685275,793066
2015-07-02,155.03439235048262,155.77551097433906,152.49341593209704,153.09336853027344,363374,0.0,0.0,1.103363037109375,171.05921800023495,171.8769408959115,168.25559854202174,168.9175640628673,400933
2015-07-03,152.8110364867574,154.08153071794294,151.8228863508015,152.9875030517578,359800,0.0,0.0,1.1086965799331665,169.42107352891023,170.82966613785047,168.32551485271546,169.61672140599876,398909
2015-07-06,149.63485337596256,152.45815022383792,149.63485337596256,151.1876678466797,459050,0.0,0.0,1.0995051860809326,164.52429730533078,167.62852683141568,164.52429730533078,166.23162486890578,504728
2015-07-07,151.5052647852749,151.5052647852749,146.4586125214888,146.88211059570312,518932,0.0,0.0,1.1048991680145264,167.39804101107077,167.39804101107077,161.82199912355486,162.28992179341003,573368
2015-07-08,147.12917242177457,147.16446092137778,141.9413534889806,142.08251953125,977996,0.0,0.0,1.1009942293167114,161.98836980051723,162.02722223494163,156.2766110927711,156.4320340906852,1076768
2015-07-09,143.5647372911546,147.8702708810621,143.2824052452828,146.95269775390625,622002,0.0,0.0,1.1071009635925293,158.94065899294557,163.7073193791122,158.62808891290786,162.69147328587133,688619
2015-07-10,150.94062108701246,151.25824167463813,148.5761109298152,150.97592163085938,545071,0.0,0.0,1.1063048839569092,166.98634629605112,167.33773150338666,164.37047716097808,167.0253994601153,603015
2015-07-13,153.86977411199263,153.86977411199263,149.14075445246047,151.50526428222656,598367,0.0,0.0,1.1129041910171509,171.2423164800989,171.2423164800989,165.97937068160306,168.610843580851,665925
2015-07-14,151.04648262032646,151.29352618178564,147.79968804438406,150.2347869873047,533047,0.0,0.0,1.099045991897583,166.00703131409773,166.27854355014355,162.4386547488934,165.11494048198438,585843
2015-07-15,150.3053590269948,150.34065956593673,147.05856455803965,147.3408966064453,560076,0.0,0.0,1.1008002758026123,165.45618067152654,165.4950395145298,161.88210842462632,162.19289962137918,616532
2015-07-16,148.82314204657507,153.19925290665012,148.1173118866328,151.6464385986328,602158,0.0,0.0,1.0943553447723389,162.86540092448243,167.65442123352182,162.09297191644808,165.95509059610413,658975
2015-07-17,152.35227141508804,153.1286786440117,151.08178904845963,152.10523986816406,435533,0.0,0.0,1.0886012315750122,165.85087029571537,166.6960681613254,164.46782162670934,165.58195144949605,474122
2015-07-20,152.45814083340449,154.54033086225942,151.22294703305684,154.46974182128906,395589,0.0,0.0,1.0830246210098267,165.11592019596068,167.37098326283174,163.77817489846547,167.29453359348736,428433
2015-07-21,155.63435086023856,156.51662349943194,153.3757064074212,153.86978149414062,445951,0.0,0.0,1.0835410356521606,168.6362057141546,169.5921843233538,166.1888717645789,166.7242223957328,483206
2015-07-22,153.2698319325189,153.8697845654591,151.01119947847369,152.7757568359375,417029,0.0,0.0,1.0939961671829224,167.67660867894637,168.33295455987425,165.20567343114593,167.13609241698578,456228
2015-07-23,154.32856586798115,154.32856586798115,149.9524551000829,151.4346923828125,582427,0.0,0.0,1.0927051305770874,168.63561571854697,168.63561571854697,163.85381703049092,165.4734653140622,636421
2015-07-24,150.87002792092974,152.59929671758022,148.29376295213086,149.03488159179688,435221,0.0,0.0,1.0989010334014893,165.79122959162123,167.6915248592894,162.9601693550921,163.77458539409417,478265
2015-07-27,148.11730407576445,149.1760432379181,144.83522110378664,145.5763397216797,557025,0.0,0.0,1.0972371101379395,162.51980268551424,163.68149058418555,158.91857945010835,159.73176230067475,611189
2015-07-28,146.1057173688513,147.65853174470973,144.48232599584296,146.59979248046875,561150,0.0,0.0,1.109004020690918,162.03182800798697,163.75390539420064,160.23148044816577,162.57975929329405,622318
2015-07-29,147.7996813927122,147.7996813927122,142.57657469172645,144.55288696289062,656787,0.0,0.0,1.1065986156463623,163.5549228221487,163.5549228221487,157.77504017746466,159.96202460081986,726800
2015-07-30,145.39986876805006,146.1056867671403,141.5884106238604,143.6352996826172,574870,0.0,0.0,1.098406195640564,159.70811670015112,160.48339156334646,155.5215874601485,157.76990308407585,631441
2015-07-31,144.16468355719473,144.76463611740542,142.57656887975585,143.6706085205078,576679,0.0,0.0,1.0939244031906128,157.7052654214678,158.36156816783895,155.96798802075222,157.16478468182868,630843
2015-08-03,143.4588656723628,144.87051391601562,141.41197632125898,144.87051391601562,687495,0.0,0.0,1.0969001054763794,157.3600448875365,158.90848199489483,155.11481174241223,158.90848199489483,754113
2015-08-04,151.39938641102313,153.9050743032528,148.50551302967585,153.16395568847656,1323768,0.0,0.0,1.09560227394104,165.87351202519514,168.6187493777085,162.7029777680936,167.80677813809962,1450323
2015-08-05,154.1873949314542,157.68123296162537,153.48157685269962,156.86953735351562,745832,0.0,0.0,1.0888975858688354,167.8942821122652,171.6987139087353,167.12571851024674,170.81486052060427,812135
2015-08-06,157.57535110716745,158.8458332491377,156.94011003618232,157.78709411621094,581604,0.0,0.0,1.0903104543685913,171.80605266294606,173.19127262442484,171.11344268220665,172.03691827934563,634129
2015-08-07,157.92826900377344,158.49293311806548,156.093134720035,157.469482421875,422749,0.0,0.0,1.0927051305770874,172.56902980358163,173.18604117832132,170.56376915644276,172.0677113517013,461940
2015-08-10,158.24588729611094,159.30462647335378,156.02254345459963,159.19876098632812,385129,0.0,0.0,1.0965032577514648,173.51713094595678,174.67804190291267,171.079227180638,174.5619600515056,422295
2015-08-11,157.46947509594196,157.89297316195865,151.0464752920355,152.1405029296875,878381,0.0,0.0,1.1016976833343506,173.48375590907548,173.95032274730264,166.40755190505473,167.6128396189597,967710
2015-08-12,150.09362942632654,150.34067300172327,143.84708348348775,145.01168823242188,924332,0.0,0.0,1.104203701019287,165.73394111196714,166.00672754223325,158.83648196329753,160.12244283729524,1020651
2015-08-13,148.43489302990358,148.68193653124345,144.12937235110633,144.37640380859375,780999,0.0,0.0,1.1160963773727417,165.6676463863858,165.94337074328473,160.86227035407677,161.1379812688756,871670
2015-08-14,145.04698501786672,147.3056296921565,144.34116683730267,146.45863342285156,458502,0.0,0.0,1.1160963773727417,161.88641452727938,164.40727966602643,161.09865341286803,163.46195019820698,511732
2015-08-17,147.62323741209218,148.54081060191496,143.74120162586334,145.71751403808594,420939,0.0,0.0,1.1092993021011353,163.75835423514405,164.77621753424117,159.45201464674878,161.6443366263611,466947
2015-08-18,145.4351664758383,146.07040753281782,143.88235232680952,144.51759338378906,458020,0.0,0.0,1.107800006866455,161.11307842055768,161.81679846784147,159.3928708956013,160.0965909428851,507395
2015-08-19,143.31769509666773,143.56473865010773,140.10620116507775,140.21206665039062,654903,0.0,0.0,1.1030831336975098,158.09133222153648,158.36384179862483,154.54878743162766,154.665565862917,722412
2015-08-20,138.76512333446368,139.0474553695349,134.24784690488733,135.62420654296875,1131930,0.0,0.0,1.1118029356002808,154.27947148219175,154.59336906759793,149.2571502868708,150.78739097293146,1258483
2015-08-21,131.98921295687742,137.2476083774499,130.82460827624442,133.93023681640625,1027080,0.0,0.0,1.1236965656280518,148.31582529959272,154.22466617440426,147.00716301965105,150.49694714434736,1154126
2015-08-24,129.16590747686686,131.74217226344922,124.78979702851726,128.88357543945312,1932458,0.0,0.0,1.1376951932907104,146.95143207346408,149.88243613780293,141.97275225106748,146.63022427158648,2198548
2015-08-25,130.7893098454755,134.81249919976548,129.3423611738163,133.96551513671875,1013887,0.0,0.0,1.1583056449890137,151.49399589823145,156.15407883816525,149.81798708383926,155.1730124167225,1174391
2015-08-26,131.8833334715257,135.23599317292113,130.25993033753983,133.0126495361328,685570,0.0,0.0,1.1550945043563843,152.33771370915971,156.2103525052187,150.46252967073772,153.64218048906878,791898
2015-08-27,137.31818616805822,137.63580669529728,135.44775149790502,136.18885803222656,556609,0.0,0.0,1.1340054273605347,155.7195683898823,156.07975179161252,153.59848532240528,154.43890415457827,631198
2015-08-28,136.2241731171108,136.85941423942805,133.82436261604067,135.34188842773438,340761,0.0,0.0,1.1247961521148682,153.2244257471559,153.93894251720346,150.52512812974737,152.23203532347543,383287
2015-08-31,133.82433759821927,134.77719910356222,132.48326656633657,133.7184600830078,410846,0.0,0.0,1.1214030981063843,150.07102678467777,151.1395686288357,148.5671455747438,149.95229541109984,460724
2015-09-01,131.4951260177644,132.23624458978324,129.8717349017748,131.17750549316406,457154,0.0,0.0,1.1225864887237549,147.6146518005698,148.4466214960604,145.7922548678457,147.2580952911121,513195
2015-09-02,131.3539508075405,132.83618784782564,129.76584829570174,130.18934631347656,413763,0.0,0.0,1.1293437480926514,148.34376313176554,150.0177182664029,146.5502494886902,147.02852432739382,467281
2015-09-03,132.83620743775734,136.22416799188625,132.13037730404082,135.41246032714844,763166,0.0,0.0,1.121604323387146,148.9896645645404,152.78961576951647,148.19800243498702,151.87920094342007,855970
2015-09-04,135.2007323959238,135.2713093952435,130.61286612444735,131.70689392089844,584498,0.0,0.0,1.1125946044921875,150.42360538709693,150.50212897574127,145.31917012732055,146.5363795508165,650309
2015-09-07,133.33027193163886,133.57731546980418,131.60100329604438,132.9420623779297,217077,0.0,0.0,1.115200161933899,148.68994084885443,148.9654438426211,146.76146018641225,148.25700949169368,242084
2015-09-08,133.71849265695104,137.7064061897523,133.64791565885304,135.9418487548828,568550,0.0,0.0,1.1163954734802246,149.28271992281879,153.73480853946864,149.20392808161037,151.76486460648448,634727
2015-09-09,140.1062065093352,140.8473131102142,136.96527740429016,137.17703247070312,516951,0.0,0.0,1.1207369565963745,157.0222034835355,157.8527890399181,153.50204815746233,153.73936988613787,579366
2015-09-10,135.8359383646797,138.41220291779615,135.5183178623362,136.57705688476562,360871,0.0,0.0,1.1220699548721313,152.41742523086975,155.3081742817238,152.06103280813875,153.24901205525748,404923
2015-09-11,136.36530285417558,136.5770578865267,134.1772478122375,135.65948486328125,357669,0.0,0.0,1.1290887594223022,153.96853062786764,154.2076208546464,151.49802227501806,153.17159946815082,403840
2015-09-14,135.90653911625992,136.92997769262814,134.56546796628788,135.16542053222656,398479,0.0,0.0,1.1344043016433716,154.1729625949484,155.33395571844827,152.6516457136103,153.3322344851931,452036
2015-09-15,135.5183399200728,137.38877474806114,135.05955333714044,136.4359130859375,363913,0.0,0.0,1.1307612657546997,153.23888958099718,155.35390483460495,152.7201114837693,154.27644577545288,411499
2015-09-16,137.9181296342996,139.04745779427796,136.43590449010986,138.05929565429688,522564,0.0,0.0,1.1271796226501465,155.4585053178038,156.7314610070164,153.78777133909347,155.61762477895536,589023
2015-09-17,138.200477654454,139.32980594501694,137.74169104737683,138.80043029785156,445278,0.0,0.0,1.12920343875885,156.0564546055251,157.3316959947164,155.53839119115705,156.73392319354207,502809
2015-09-18,139.18861094931347,139.22389944008748,133.78905032601634,135.65948486328125,1130969,0.0,0.0,1.1400948762893677,158.68822218114647,158.7284544086699,152.53221078031157,154.66468361268198,1289412
2015-09-21,133.8243368297206,134.0360918589275,128.00129031589086,131.10691833496094,1106807,0.0,0.0,1.12920343875885,151.11490133774313,151.35401584489804,144.53949719027386,148.04638302891362,1249810
2015-09-22,131.4245566027218,131.67158811172254,123.23698743357636,126.90727996826172,1259847,0.0,0.0,1.1190940141677856,147.07643460876128,147.35288609179486,137.91377496098593,142.02117736679702,1409887
2015-09-23,126.44846647916084,129.2717622691059,121.6135582873534,127.82481384277344,903927,0.0,0.0,1.1120749711990356,140.620174717975,143.75989130226452,135.24339432982077,142.15077617272436,1005235
2015-09-24,128.00129849147527,129.48352357132825,120.90775748089183,123.76634216308594,1259523,0.0,0.0,1.1189937591552734,143.23265417573214,144.89125478975106,135.29502605457728,138.49376447396935,1409398
2015-09-25,126.69551968935818,129.69528251960895,126.69551968935818,129.2364959716797,801417,0.0,0.0,1.1178929805755615,141.63203213110634,144.98544594243518,141.63203213110634,144.47257168092256,895898
2015-09-28,128.35420742879353,128.4953734425805,124.26042916053399,126.02498626708984,614722,0.0,0.0,1.1201720237731934,143.7787922953159,143.93692251466766,139.1930564076809,141.16966391279493,688594
2015-09-29,124.78982780349271,132.44802297672618,124.54278419886752,129.1659393310547,910924,0.0,0.0,1.123103380203247,140.1518774210838,148.7528223063985,139.87442191367165,145.06670306983506,1023062
2015-09-30,132.62446224544863,134.9889843364721,132.3068416726031,134.17727661132812,754753,0.0,0.0,1.1255937814712524,149.28126997444588,151.94276133625328,148.9237582327836,151.02910816845906,849545
2015-10-01,135.9065480210434,137.63581680118898,133.6126151315216,134.84780883789062,683713,0.0,0.0,1.11720609664917,151.83562402365285,153.76757364757657,149.27282821417506,150.65279415347322,763848
2015-10-02,136.50649896342776,138.12990237941267,133.1538386796467,136.11830139160156,543508,0.0,0.0,1.1193444728851318,152.79779512761283,154.6149427685584,149.04501336950102,152.36326832120176,608373
2015-10-05,138.37692507922995,138.48280261199434,135.87124914003044,137.6358184814453,497325,0.0,0.0,1.1226998567581177,155.35575396508025,155.47462265594874,152.5426319470587,154.52371369390494,558347
2015-10-06,137.84755737015914,141.05906335840797,136.43590916566467,139.75328063964844,470070,0.0,0.0,1.1195199489593506,154.3230903912117,157.91843541125868,152.7427220653675,156.45658560860102,526253
2015-10-07,140.24736097817086,143.03536899674842,139.82387493159726,140.8826141357422,699364,0.0,0.0,1.1267986297607422,158.03053417776312,161.17205779285825,157.55335068076118,158.74633656526566,788042
2015-10-08,140.7061456701545,142.6471695255879,140.14149360104258,141.16493225097656,463607,0.0,0.0,1.1239995956420898,158.15365083761066,160.33536086624946,157.5189821402504,158.66932676894066,521094
2015-10-09,142.5765696755759,144.90580294297345,142.15308366682584,144.51759338378906,815317,0.0,0.0,1.1286935806274414,160.92525894070366,163.55424957739913,160.44727300114192,163.1160799400095,920243
2015-10-12,145.04696580269666,147.23502114275226,143.8823611415049,144.19998168945312,425345,0.0,0.0,1.1369967460632324,164.91792814401106,167.40573994586055,163.59377643378596,163.9549099632859,483616
2015-10-13,142.5765710217764,142.5765710217764,139.0474566816471,141.83546447753906,669344,0.0,0.0,1.135550618171692,161.90291336057834,161.90291336057834,157.89542539004592,161.06134936613853,760074
2015-10-14,141.02375634049406,141.65900944499452,139.25919917690578,139.3297882080078,582056,0.0,0.0,1.138498306274414,160.55530773810816,161.2785423216375,158.54636239603852,158.62672788838972,662670
2015-10-15,140.88262119989213,142.25896898605248,140.67086612213203,142.04722595214844,546741,0.0,0.0,1.147552251815796,161.670169199648,163.249600200938,161.42716918333096,163.0066140055751,627414
2015-10-16,143.5647480044462,143.6706255405128,141.30610351277903,142.2942657470703,597933,0.0,0.0,1.1368157863616943,163.206671896493,163.32703515091458,160.63900918258688,161.76236761001564,679740
2015-10-19,141.87076518381227,143.63532250577356,141.7648876495837,142.92950439453125,362790,0.0,0.0,1.1361054182052612,161.18014501025544,163.18486814446945,161.05985696995216,162.38298436401965,412168
2015-10-20,143.7411836350816,144.90580024711358,141.62370545530754,143.84706115722656,406459,0.0,0.0,1.132900595664978,162.84447256177293,164.1638674152653,160.44558027059932,162.9644212696785,460478
2015-10-21,144.23526686152502,147.446772806444,142.6471641583774,147.05856323242188,414760,0.0,0.0,1.1353960037231445,163.76414559051682,167.41047660631094,161.96102012786108,166.96970500735915,470917
2015-10-22,146.9526983992778,150.87002243235162,145.6116271974247,150.6582794189453,608781,0.0,0.0,1.134803295135498,166.76240637255347,171.20779859339913,165.24055435367924,170.96751192406373,690847
2015-10-23,152.91692067513682,156.6225019120986,151.7523159673276,155.9166717529297,728481,0.0,0.0,1.108094573020935,169.44640992319194,173.55254438175749,168.1559177667539,172.7704178129079,807226
2015-10-26,155.9872515150832,156.26958356196204,152.98750061566875,153.62274169921875,396334,0.0,0.0,1.1020376682281494,171.90382693300015,172.2149674836086,168.59798844654415,169.29804804902233,436775
2015-10-27,153.69332226316197,154.43444089249004,152.17579650878906,152.17579650878906,397323,0.0,0.0,1.1065986156463623,170.07681765050526,170.89693849974944,168.3975257515085,168.3975257515085,439677
2015-10-28,153.12869391495815,153.69335815370786,151.18768167100754,153.30516052246094,397885,0.0,0.0,1.1037039756774902,169.0087482642408,169.63197042947178,166.86644533375383,169.20351516051596,439147
2015-10-29,154.22269596546275,154.39915048571774,151.1170675037229,152.3522491455078,354622,0.0,0.0,1.0928961038589478,168.5493835472773,168.74223000497227,165.15525430140835,166.5051795052732,387565
2015-10-30,153.30510357779812,154.4344195919589,151.85815501443065,154.36383056640625,453799,0.0,0.0,1.0993843078613281,168.5412251884868,169.78277749307168,166.9504726436381,169.70517302607186,498899
2015-11-02,152.91691275461196,157.29302338322637,152.91691275461196,156.86953735351562,482117,0.0,0.0,1.102596640586853,168.60567429214805,173.43075917009472,168.60567429214805,172.96382489640018,531581
2015-11-03,156.69306890553503,157.15185546875,155.6343418001357,157.15185546875,428804,0.0,0.0,1.1016006469726562,172.6131860824684,173.11858565732837,171.446891618193,173.11858565732837,472371
2015-11-04,156.7636748853427,156.97541792054145,154.08154424944868,154.46974182128906,562372,0.0,0.0,1.0963950157165527,171.8749117896999,172.1070657981045,168.934237129005,169.35985501188406,616582
2015-11-05,155.03440545215625,156.3754647436644,153.3757135431341,156.2342987060547,581125,0.0,0.0,1.0868029594421387,168.49185066075586,169.94931786755427,166.68917938522787,169.79589820010733,631568
2015-11-06,155.10498322961314,159.37522879012133,154.43445358048456,158.17532348632812,483194,0.0,0.0,1.0883997678756714,168.81622774347085,173.46396202030007,168.08642342900555,172.15798536617876,525908
2015-11-09,153.16395119049426,154.01093526546865,148.92899468405844,149.811279296875,1126547,0.0,0.0,1.0733413696289062,164.39720514858004,165.30630819566693,159.8516511316434,160.79864370636642,1209169
2015-11-10,149.9877374576853,152.91691136311422,149.10546486727048,152.42283630371094,525884,0.0,0.0,1.0759514570236206,161.3795246532728,164.53117358469459,160.43024217412395,163.9995728046506,565826
2015-11-11,152.4581419625482,154.43445446651273,151.82290080839107,152.24639892578125,335396,0.0,0.0,1.0737563371658325,163.70289608481428,165.82497416016625,163.02080186990952,163.475535657235,360134
2015-11-12,151.82288405846242,152.42283664761106,149.45837424064803,150.6582794189453,370927,0.0,0.0,1.0762988328933716,163.40679291862878,164.0525211901208,160.8618737613502,162.1533303043343,399228
2015-11-13,151.0817845465847,152.84635404219472,148.9290174700086,150.4112548828125,350669,0.0,0.0,1.0815019607543945,163.39524622140434,165.30363159079397,161.06702440703978,162.67006707529072,379249
2015-11-16,148.22318555859084,151.5052686181094,147.87027650974505,150.7994384765625,329083,0.0,0.0,1.06999933719635,158.5987103048238,162.11053700313204,158.22109785646822,161.35529921950365,352119
