Date,Open_USD,High_USD,Low_USD,Close_USD,Volume_USD,Dividends_USD,Stock Splits_USD
2015-04-22,37.261089325149655,37.46662194580046,37.115506305095884,37.295345306396484,7343900,0.0,0.0
2015-04-23,37.26110899997156,37.36387699797619,36.815794075945746,37.15834426879883,11311000,0.0,0.0
2015-04-24,37.175460334613554,37.321046651635555,36.610249594356375,36.89285659790039,17767100,0.0,0.0
2015-04-27,36.909996305254424,37.637921652133066,36.88430593698969,37.34675216674805,12916000,0.0,0.0
2015-04-28,37.4323911117259,38.17744450363739,37.209733617699996,38.10893249511719,18287700,0.0,0.0
2015-04-29,38.02329291207056,38.45148313285139,37.406697948759884,38.3058967590332,36608700,0.0,0.0
2015-04-30,37.72355618286948,38.0318536513298,37.261109980179015,37.35531234741211,20196300,0.0,0.0
2015-05-01,37.201162721892324,38.00616237399244,37.201162721892324,37.997596740722656,11942000,0.0,0.0
2015-05-04,38.15174482513945,38.408658282739445,37.88626900124659,38.18600082397461,9168200,0.0,0.0
2015-05-05,38.08324026200449,38.21169537144626,37.58653802503277,37.61222839355469,11410200,0.0,0.0
2015-05-06,37.85201974025702,37.88627574518992,36.82436246009713,37.047019958496094,12732100,0.0,0.0
2015-05-07,36.96994490859391,37.38957279431079,36.84148979267988,37.23542404174805,8787100,0.0,0.0
2015-05-08,37.53514747007036,37.886263237636136,37.41525149238699,37.689292907714844,9582900,0.0,0.0
2015-05-11,37.65503531805653,37.852002355709644,37.3381723182037,37.543704986572266,7429400,0.0,0.0
2015-05-12,37.38100436812144,37.41525710004757,37.06414127985786,37.31249237060547,8515100,0.0,0.0
2015-05-13,37.47520282181362,37.740681907387646,37.35531009504851,37.50089645385742,7451200,0.0,0.0
2015-05-14,37.7749376502433,38.02328873505349,37.6807352893269,38.006160736083984,7293000,0.0,0.0
2015-05-15,38.031846267414544,38.057536629187766,37.62934650986681,37.80918884277344,9369500,0.0,0.0
2015-05-18,37.629355682733944,38.03185553839863,37.57797494666247,37.88627243041992,6070900,0.0,0.0
2015-05-19,38.0404134919876,38.07466948994894,37.81775603890242,37.954776763916016,8640000,0.0,0.0
2015-05-20,37.86913460870939,38.19455674220964,37.75780426470598,37.929080963134766,9055700,0.0,0.0
2015-05-21,37.86914005233808,38.06610714045393,37.637916966245974,37.9205207824707,8036400,0.0,0.0
2015-05-22,37.85200781975221,37.91195417609001,37.57796640025611,37.620784759521484,7484300,0.0,0.0
2015-05-26,37.458060688904176,37.53513501556812,36.9527963845139,37.1069450378418,10440400,0.0,0.0
2015-05-27,37.286797988715094,37.89482720043391,37.1754676381592,37.80062484741211,11096800,0.0,0.0
2015-05-28,37.74924148487582,37.89482455349952,37.37243209910856,37.56083679199219,7273200,0.0,0.0
2015-05-29,37.500897683451385,37.543716049152614,37.1326538581234,37.24398422241211,10358700,0.0,0.0
2015-06-01,37.543714818154704,37.7321195412609,37.37243809413378,37.50089645385742,9764300,0.0,0.0
2015-06-02,37.26110614464956,37.68929630302758,36.944246342162685,37.42382049560547,8275900,0.0,0.0
2015-06-03,37.45806988020413,37.757801631427334,37.32961154863357,37.65503692626953,9220900,0.0,0.0
2015-06-04,37.45807047375147,37.774930225327005,37.26110015773387,37.483760833740234,13783100,0.0,0.0
2015-06-05,37.53514862722275,37.697859701705006,37.24397920610667,37.51802062988281,12850700,0.0,0.0
2015-06-08,37.51801700147742,37.58652571738018,36.89285985977072,36.90998458862305,9112200,0.0,0.0
2015-06-09,37.12408951636497,37.141217516607696,36.67020894384483,36.88430404663086,7634200,0.0,0.0
2015-06-10,37.06414540912855,37.72355875794084,36.87574392863376,37.629356384277344,15518400,0.0,0.0
2015-06-11,37.826318421451866,38.04041350855585,37.706425695366725,37.9205207824707,12519300,0.0,0.0
2015-06-12,37.66361109044256,38.014726937663994,37.59510235448409,37.97190856933594,11742300,0.0,0.0
2015-06-15,37.59511252627058,37.67218691684729,37.17548456272345,37.44096374511719,16727800,0.0,0.0
2015-06-16,37.60365599179631,38.43434586521229,37.4751976498014,38.22881317138672,18271600,0.0,0.0
2015-06-17,38.41721125103849,38.74263659902733,37.99758357072413,38.46002960205078,27080800,0.0,0.0
2015-06-18,35.89090252716383,36.807229296213016,35.08590612511867,36.60169982910156,79138400,0.0,0.0
2015-06-19,36.73871888788264,36.90999234705657,35.59116907052543,35.616859436035156,37430200,0.0,0.0
2015-06-22,35.79670680974957,35.93372756888724,35.49697492002111,35.53123092651367,22368300,0.0,0.0
2015-06-23,35.91658681815252,36.01935480115587,35.52265268380061,35.71961975097656,17394300,0.0,0.0
2015-06-24,35.57403300508302,35.77100005193763,35.28286361694336,35.28286361694336,17768200,0.0,0.0
2015-06-25,35.31712402231748,35.514091093792594,35.1629753112793,35.1629753112793,13587200,0.0,0.0
2015-06-26,35.19723025059345,35.42845333167598,35.085903159830224,35.103031158447266,39687300,0.0,0.0
2015-06-29,34.79473723720118,35.02596034167665,34.580642133075614,34.61489486694336,18195500,0.0,0.0
2015-06-30,34.76904037030292,34.89749872756653,34.349415834661016,34.51212692260742,16691500,0.0,0.0
2015-07-01,34.777602730553255,34.85467708429244,34.195263894930825,34.46074295043945,13948600,0.0,0.0
2015-07-02,34.58063889352071,34.61489162417962,34.383671808197136,34.56351089477539,11644100,0.0,0.0
2015-07-06,34.32282864598631,34.63227615831066,34.18529678262197,34.51193618774414,12434100,0.15,0.0
2015-07-07,34.41739022889696,34.61509212241879,34.24547454091567,34.520538330078125,16437100,0.0,0.0
2015-07-08,34.2970407631733,34.58929636835739,34.12512512265005,34.18529510498047,14598700,0.0,0.0
2015-07-09,34.58930304177009,34.795599226984805,34.51194115255988,34.53772735595703,13348300,0.0,0.0
2015-07-10,34.864359485238914,34.94172135820021,34.56350629971474,34.69244384765625,10470900,0.0,0.0
2015-07-13,34.82997589620645,35.12223149802182,34.70963593293272,35.070655822753906,10717000,0.0,0.0
2015-07-14,35.07925245862266,35.15661432992148,34.881550627307455,35.053462982177734,9298800,0.0,0.0
2015-07-15,34.92453325532905,35.17380751389748,34.92453325532905,35.06206512451172,9326700,0.0,0.0
2015-07-16,35.25976659798314,35.25976659798314,34.86436288826129,35.20819091796875,14861000,0.0,0.0
2015-07-17,35.02769099499198,35.122244795940574,34.520541472738074,34.72684097290039,14574400,0.0,0.0
2015-07-20,34.69244000298561,34.71822619810902,34.27124690153626,34.32282257080078,17488100,0.0,0.0
2015-07-21,34.17669619200408,34.374401302288334,33.858654400751206,34.01337814331055,14679100,0.0,0.0
2015-07-22,33.832876597490376,34.09934278099616,33.73832281146492,33.88444900512695,16797000,0.0,0.0
2015-07-23,33.99619553348972,34.03917363393031,33.489046078645444,33.52342987060547,18083800,0.0,0.0
2015-07-24,33.60938607148665,33.66955606790725,33.35151418982423,33.52342987060547,12030300,0.0,0.0
2015-07-27,33.282747140112605,33.368703333905025,33.067853376612945,33.10223388671875,15756800,0.0,0.0
2015-07-28,33.34290551295471,33.84145716545971,33.04205238147883,33.764095306396484,14289200,0.0,0.0
2015-07-29,33.841464762542856,34.271252236262285,33.74691099368167,34.20248794555664,13016400,0.0,0.0
2015-07-30,34.408789490649994,34.468959484081566,33.996193844682594,34.0821533203125,13634200,0.0,0.0
2015-07-31,34.176708544050136,34.48615614100846,34.12513613056986,34.3314323425293,13706100,0.0,0.0
2015-08-03,34.34003134149451,34.39160375709341,33.91883803299414,34.133731842041016,12444500,0.0,0.0
2015-08-04,34.03057783945876,34.38300349411266,33.97900215377084,34.09074783325195,9697300,0.0,0.0
2015-08-05,34.297050185155584,34.40019828619883,34.064964498544036,34.07355880737305,11982000,0.0,0.0
2015-08-06,34.0649580464381,34.245468008828865,33.65236244139419,33.79848861694336,10613000,0.0,0.0
2015-08-07,33.83287938380561,34.11653748622392,33.721133693025514,34.00479507446289,10655100,0.0,0.0
2015-08-10,34.176702658743885,34.425980211036276,34.125130254144494,34.288448333740234,9525800,0.0,0.0
2015-08-11,33.97899168068205,34.107929215651026,33.54060996401945,33.6695442199707,10600500,0.0,0.0
2015-08-12,33.299927431034575,33.83286286068267,33.09362804719348,33.764095306396484,11062300,0.0,0.0
2015-08-13,33.71254744744466,34.004803207758286,33.51484550355896,33.78990936279297,7785700,0.0,0.0
2015-08-14,33.80707496159921,33.95320108855838,33.67813744332688,33.87583923339844,7185000,0.0,0.0
2015-08-17,33.87585687532,34.15092066379964,33.600793086840355,34.14232635498047,7631200,0.0,0.0
2015-08-18,33.97041176781144,34.40879367020771,33.96181417969476,34.236881256103516,9950600,0.0,0.0
2015-08-19,34.12512955262372,34.33142572481759,33.789895813544774,33.979000091552734,11112900,0.0,0.0
2015-08-20,33.68673159414211,33.953200933815744,33.179582385742144,33.20537185668945,13071200,0.0,0.0
2015-08-21,32.93891946212222,33.32572893514939,32.27704620361328,32.27704620361328,19411300,0.0,0.0
2015-08-24,30.71261456920185,31.460443906255396,30.205465184529118,31.01346778869629,32522300,0.0,0.0
2015-08-25,31.778495670240265,31.98479187859408,30.411770993574574,30.471940994262695,21393600,0.0,0.0
2015-08-26,30.97048652607659,31.821467227784723,30.600869009872078,31.726913452148438,20554300,0.0,0.0
